Country Code	Nome	Ano	"Taxa de mortalidade (por 1000 pessoas)"	"Expectativa de vida à nascença (anos)"	"Desemprego de Longo Prazo (%)"	"Desemprego de Longo Prazo Feminino (%)"	"Long-term unemployment, male (% of male unemployment)"	"População entre os 0 e os 14 anos (%)"	"População entre os 15 e os 64 anos (%)"	"População com 65 anos ou mais (%)"	"Crescimento Populacional (% anual)"	"População Feminina (%)"	"População total"	"Desempregados com ensino básico (% do desemprego total)"	"Desempregados com ensino básico, mulheres (% do desemprego feminino total)"	"Unemployment with primary education, male (% of male unemployment)"	"Desempregados com ensino secundário (% do desemprego total)"	"Desempregados com ensino secundário, mulheres (% do desemprego feminino total)"	"Unemployment with secondary education, male (% of male unemployment)"	"Desempregados com ensino superior (% do desemprego total)"	"Desempregados com ensino superior, mulheres (% do desemprego feminino total)"	"Unemployment with tertiary education, male (% of male unemployment)"	"Desemprego, mulheres (% força de trabalho feminina)"	"Unemployment, male (% of male labor force)"	"Desemprego Total (%)"	"Desemprego, juventude feminina (% força de trabalho feminina entres os 15 e os 24 anos)"	"Desemprego jovem (% força de trabalho entres os 15 e os 24 anos)"
JEY	Jersey	2010	8.924	80.01036585	0	0	0	15.27731651	68.87951724	15.84316625	0.609689	50.49096708	159583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEY	Jersey	2011	8.94	80.1695122	0	0	0	15.16240988	68.76421437	16.07337575	0.566124134	50.45890996	160489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEY	Jersey	2012	8.964	80.31865854	0	0	0	15.03756136	68.62696484	16.33547379	0.526374244	50.44379432	161336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEY	Jersey	2013	8.992	80.46282927	0	0	0	14.92062317	68.45464974	16.62472708	0.495867763	50.44098237	162138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEY	Jersey	2014	9.021	80.6064878	0	0	0	14.81122289	68.25254577	16.93623133	0.47930442	50.44163593	162917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEY	Jersey	2015	0	0	0	0	0	14.70872126	68.02287222	17.26840652	0.474574463	50.44046135	163692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1967	11.1	70.26414634	0	0	0	22.2414466	66.51652487	11.24202853	0.323870353	51.41532113	9852899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1968	11.7	69.84073171	0	0	0	21.77773651	66.65998685	11.56227664	0.237687869	51.48817963	9876346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1969	12.2	69.36707317	0	0	0	21.42126076	66.71752327	11.86121597	0.204663762	51.55426796	9896580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1970	12.5	69.4402439	0	0	0	21.23484055	66.63658228	12.12857717	-0.389873238	51.60113995	9858071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1971	12.5	69.67707317	0	0	0	21.0947656	66.49675619	12.40847821	-0.317563701	51.62464889	9826815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1972	12.1	70.17658537	0	0	0	21.18055735	66.19883268	12.62060997	0.41450322	51.62865136	9867632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1973	12.5	70.02268293	0	0	0	21.42224849	65.79157225	12.78617926	0.552141692	51.61834969	9922266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1974	12.7	70.08658537	0	0	0	21.69848693	65.36158776	12.93992531	0.664900388	51.60210381	9988459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1975	12.4	70.41463415	0	0	0	21.9455338	64.95718652	13.09727967	0.699965182	51.58611934	10058620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1976	12.4	70.53268293	0	0	0	22.36247154	64.33177739	13.30575108	0.667037111	51.57134883	10125939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1977	12.4	70.57341463	0	0	0	22.68012087	63.7848434	13.53503574	0.598799763	51.5562568	10186755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1978	12.4	70.64390244	0	0	0	22.93658176	63.34901764	13.7144006	0.541813438	51.54150111	10242098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1979	12.4	70.7495122	0	0	0	23.17486604	63.08453895	13.74059501	0.489354496	51.52737446	10292341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1980	13.2	70.27804878	0	0	0	23.39066034	63.03940857	13.56993109	0.115087338	51.51407544	10304193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1981	12.7	70.72219512	0	0	0	23.56816612	63.1288084	13.30302547	-0.034962755	51.50208379	10300591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1982	12.7	70.80780488	0	0	0	23.65161741	63.49086757	12.85751502	0.138100551	51.49178366	10314826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1983	13	70.59146341	0	0	0	23.65226403	64.00090828	12.34682769	0.087505593	51.4831007	10323856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1984	12.8	70.83756098	0	0	0	23.59405547	64.47509826	11.93084628	0.06155688	51.47577606	10330213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1985	12.7	71.04634146	0	0	0	23.4944564	64.80885984	11.69668377	0.066820435	51.469608	10337118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1986	12.8	70.99731707	0	0	0	23.07799658	65.13253842	11.78946501	0.049411624	51.46472576	10342227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1987	12.3	71.44560976	0	0	0	22.7708203	65.2294237	11.999756	0.049213263	51.46109222	10347318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1988	12.1	71.64146341	0	0	0	22.47860337	65.2546766	12.26672003	0.076879259	51.45805587	10355276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1989	12.3	71.67560976	0	0	0	22.08359034	65.41362724	12.50278242	0.055917204	51.45473195	10361068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1990	12.5	71.38390244	0	0	0	21.54844469	65.7935657	12.65798961	-0.267830773	51.45045367	10333355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1991	12.1	71.89829268	0	0	0	21.15182932	65.99994772	12.84822296	-0.240064842	51.44499072	10308578	0	0	0	0	0	0	0	0	0	2.099999905	2.400000095	2.299999952	4.099999905	5.099999905	4.599999905
CZE	República Checa	1992	11.7	72.27170732	0	0	0	20.55694203	66.46081404	12.98224393	0.102241165	51.43844597	10319123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CZE	República Checa	1993	11.4	72.76780488	17	16.39999962	17.89999962	19.86233628	67.06686472	13.070799	0.103947042	51.43090586	10329855	29.10000038	31.70000076	25.79999924	65.90000153	65	67	4.5	3.299999952	6.199999809	5.400000095	3.400000095	4.300000191	10.5	7	8.399999619
CZE	República Checa	1994	11.4	72.97268293	20.20000076	20.79999924	19.5	19.2099494	67.66016996	13.12988064	0.036121766	51.42261587	10333587	29	29.39999962	28.39999962	67	68.09999847	65.69999695	4.099999905	2.5	5.900000095	5.199999809	3.599999905	4.300000191	9.800000191	7.900000095	8.699999809
CZE	República Checa	1995	11.4	73.07487805	28	28.39999962	27.60000038	18.65918969	68.16915316	13.17165714	-0.061314063	51.41375075	10327253	34.09999847	33.59999847	34.70000076	62.5	62.70000076	62.20000076	3.400000095	3.599999905	3.099999905	4.800000191	3.400000095	4	8.699999809	7.199999809	7.800000191
CZE	República Checa	1996	10.9	73.71463415	28.20000076	28.89999962	27.39999962	18.13016998	68.53004673	13.33978329	-0.116381299	51.40338397	10315241	33.29999924	34	32.59999847	63.20000076	63.20000076	63.20000076	3	2.799999952	3.200000048	4.699999809	3.299999952	3.900000095	8.300000191	6.400000095	7.199999809
CZE	República Checa	1997	10.9	73.82487805	28.10000038	27.5	28.89999962	17.64741072	68.85458524	13.49800404	-0.107762749	51.39126703	10304131	30.20000076	29.39999962	31	66.09999847	66.19999695	65.5	3.200000048	2.900000095	3.5	5.099999905	3.599999905	4.300000191	7.199999809	6.800000191	7
CZE	República Checa	1998	10.6	74.51463415	29.5	29.70000076	29.10000038	17.21519673	69.15415523	13.63064804	-0.094744752	51.37896501	10294373	26.70000076	24.5	29.5	69.19999695	72.09999847	65.30000305	3.700000048	3.099999905	4.699999809	7.5	4.599999905	5.900000095	12.69999981	9.300000191	10.80000019
CZE	República Checa	1999	10.7	74.66829268	36	39.90000153	31.60000038	16.81459848	69.47087819	13.71452333	-0.102175934	51.36867037	10283860	24.70000076	24.70000076	24.60000038	71	71.30000305	70.69999695	4	3.700000048	4.400000095	10.10000038	7.199999809	8.5	16.89999962	16.29999924	16.60000038
CZE	República Checa	2000	10.6	74.96829268	47.29999924	48.29999924	46	16.43853996	69.82255693	13.73890311	-0.280414108	51.36146218	10255063	26.70000076	25.70000076	27.79999924	69.30000305	70.30000305	68.09999847	4	4	4	10.5	7.300000191	8.800000191	16.39999962	17.39999962	17
CZE	República Checa	2001	10.5	75.17317073	51.29999924	52	50.40000153	15.93001194	70.23501256	13.8349755	-0.375719704	51.35970276	10216605	27.60000038	27.39999962	27.79999924	68.40000153	68.69999695	68.09999847	3.799999952	3.700000048	4	9.600000381	6.699999809	8	16.20000076	16.39999962	16.29999924
CZE	República Checa	2002	10.6	75.22195122	50.59999847	51	50.20000076	15.56494065	70.57460403	13.86045532	-0.192901618	51.36173402	10196916	25.10000038	24.60000038	25.70000076	71.40000153	72.59999847	70.09999847	3.200000048	2.400000095	4.199999809	8.600000381	5.800000191	7	15	15.69999981	15.39999962
CZE	República Checa	2003	10.9	75.17073171	49.79999924	51.79999924	47.29999924	15.28176199	70.85734548	13.86089254	-0.028620591	51.35984229	10193998	23.5	23.20000076	24	72.69999695	73.69999695	71.40000153	3.599999905	2.799999952	4.5	9.600000381	5.900000095	7.5	17.5	16.20000076	16.79999924
CZE	República Checa	2004	10.5	75.72195122	51.70000076	54	49.20000076	15.01257138	71.09395258	13.89347605	0.030434848	51.34350585	10197101	25	26.89999962	23.10000038	71.59999847	70.59999847	72.69999695	3.299999952	2.5	4.199999809	9.699999809	7.099999905	8.199999809	17.89999962	21.39999962	19.89999962
CZE	República Checa	2005	10.6	75.92439024	53.59999847	54.09999847	52.90000153	14.74313492	71.26991166	13.98695342	0.13832598	51.30610993	10211216	24.10000038	23.79999924	24.5	71.80000305	72.69999695	70.80000305	4	3.5	4.599999905	9.800000191	6.5	7.900000095	19.10000038	19.29999924	19.20000076
CZE	República Checa	2006	10.2	76.52439024	55.20000076	56.29999924	53.90000153	14.62431495	71.21081722	14.16486783	0.270795629	51.24410552	10238905	24.70000076	25	24.39999962	70.5	70.80000305	70.09999847	4.800000191	4.199999809	5.5	8.800000191	5.800000191	7.099999905	18.70000076	16.60000038	17.5
CZE	República Checa	2007	10.2	76.72439024	53.40000153	54.70000076	51.70000076	14.46284188	71.13352933	14.40362879	0.583542205	51.1625057	10298828	26.60000038	26.39999962	26.89999962	68.80000305	70	67.30000305	4.5	3.5	5.800000191	6.699999809	4.199999809	5.300000191	11	10.60000038	10.69999981
CZE	República Checa	2008	10.1	76.97560976	50.20000076	50.09999847	50.40000153	14.315852	70.99496402	14.68918398	0.829412603	51.07350617	10384603	29.60000038	29.79999924	29.39999962	64.59999847	65.19999695	63.90000153	5.699999809	4.900000095	6.800000191	5.599999905	3.5	4.400000095	9.899999619	9.800000191	9.899999619
CZE	República Checa	2009	10.3	77.07804878	31.10000038	33.29999924	28.89999962	14.2438993	70.74222215	15.01387856	0.569729451	50.99332487	10443936	23.5	24.29999924	22.79999924	70.5	70.80000305	70.19999695	5.900000095	4.900000095	6.900000095	7.699999809	5.800000191	6.699999809	16.70000076	16.60000038	16.60000038
CZE	República Checa	2010	10.2	77.42439024	43.29999924	43.29999924	43.29999924	14.25417906	70.36255343	15.38326752	0.291361674	50.93288353	10474410	20.70000076	22	19.39999962	72.59999847	71.80000305	73.40000153	6.699999809	6.199999809	7.199999809	8.5	6.400000095	7.300000191	18.5	18.20000076	18.29999924
CZE	República Checa	2011	10.2	77.87317073	41.5	41.40000153	41.70000076	14.38464171	69.73678053	15.87857777	0.206747667	50.89577211	10496088	20.10000038	19.39999962	20.79999924	71.90000153	72.59999847	71.30000305	7.900000095	7.800000191	7.900000095	7.900000095	5.800000191	6.699999809	18	18.10000038	18.10000038
CZE	República Checa	2012	10.3	78.07560976	43.40000153	45	41.70000076	14.52124818	69.06468284	16.41406897	0.139925656	50.87800935	10510785	22.70000076	21.89999962	23.60000038	69	69.40000153	68.69999695	8.199999809	8.699999809	7.699999809	8.199999809	6	7	19	19.89999962	19.5
CZE	República Checa	2013	10.4	78.17560976	44.90000153	46.40000153	43.29999924	14.67406281	68.3479885	16.97794869	0.033169946	50.87340216	10514272	19.39999962	18.70000076	20.10000038	72.19999695	72.09999847	72.19999695	8.5	9.199999809	7.699999809	8.300000191	5.900000095	7	19.39999962	18.60000038	19
CZE	República Checa	2014	10	78.27560976	44.5	44.20000076	45	14.84822719	67.60881925	17.54295356	0.105277582	50.87242639	10525347	18	16.39999962	19.60000038	71.80000305	72.59999847	70.69999695	10.30000019	10.89999962	9.600000381	7.400000095	5.099999905	6.099999905	17.10000038	15	15.89999962
CZE	República Checa	2015	0	0	0	0	0	15.04189531	66.88211704	18.07598766	0.245505012	50.86810571	10551219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1967	11.9	70.3735122	0	0	0	23.31614369	63.71135954	12.97249677	0.457208527	52.81992231	76951336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1968	12.6	70.46509756	0	0	0	23.39947559	63.39984281	13.2006816	0.444717326	52.77076961	77294314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1969	12.7	70.55068293	0	0	0	23.40810959	63.16856379	13.42332661	0.792983738	52.72959725	77909682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1970	12.5	70.63978049	0	0	0	23.33494095	63.02317805	13.641881	0.332661393	52.69205933	78169289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1971	12.3	70.74287805	0	0	0	23.20694189	62.86664113	13.92641697	0.183475314	52.65800773	78312842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1972	12.3	70.867	0	0	0	22.93590235	62.86539215	14.19870551	0.478481046	52.62824049	78688452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1973	12.2	71.01668293	0	0	0	22.55808132	62.98657877	14.45533991	0.314942451	52.60041281	78936666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1974	12.1	71.19541463	0	0	0	22.13087879	63.18051489	14.68860632	0.038969223	52.5717812	78967433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1975	12.6	71.40173171	0	0	0	21.68741287	63.42130069	14.89128644	-0.372846359	52.54043524	78673554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1976	12.3	71.63414634	0	0	0	21.01658515	63.78336129	15.20005356	-0.428766875	52.50414184	78336950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1977	11.9	71.88368293	0	0	0	20.447917	64.08982103	15.46226197	-0.226376663	52.46305664	78159814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1978	12.2	72.14280488	0	0	0	19.90873008	64.43740376	15.65386616	-0.087031415	52.42052788	78091820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1979	12.1	72.40853659	0	0	0	19.30544884	64.96088367	15.73366749	0.044207406	52.38149939	78126350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1980	12.2	72.67790244	0	0	0	18.61643687	65.70622798	15.67733515	0.207430406	52.34894909	78288576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1981	12.2	72.95239024	0	0	0	18.10844106	66.34962709	15.54193185	0.152308489	52.32494284	78407907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1982	12	73.23097561	0	0	0	17.48987706	67.230949	15.27917394	-0.095113437	52.30670973	78333366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEU	Alemanha	1983	12	73.51214634	0	0	0	16.84722436	68.1960975	14.95667814	-0.262152572	52.28657582	78128282	0	0	0	0	0	0	0	0	0	7.5	5.800000191	6.400000095	11.10000038	10.19999981	10.60000038
DEU	Alemanha	1984	11.8	73.79285366	0	0	0	16.31388934	69.01168356	14.6744271	-0.345666402	52.2539676	77858685	0	0	0	0	0	0	0	0	0	8.199999809	5.699999809	6.699999809	11.10000038	9.600000381	10.30000019
DEU	Alemanha	1985	12	74.06453659	0	0	0	15.95818946	69.54668395	14.49512659	-0.223489902	52.20166727	77684873	0	0	0	0	0	0	0	0	0	8.5	5.800000191	6.900000095	10.69999981	9	9.800000191
DEU	Alemanha	1986	11.9	74.32163415	0	0	0	15.76021267	69.7782223	14.46156503	0.045768064	52.12771413	77720436	0	0	0	0	0	0	0	0	0	8.199999809	5.5	6.599999905	9	6.800000191	7.800000191
DEU	Alemanha	1987	11.6	74.55960976	0	0	0	15.69672146	69.78299616	14.52028239	0.153617575	52.03573891	77839920	0	0	0	0	0	0	0	0	0	7.900000095	6.099999905	6.800000191	7.599999905	7.400000095	7.5
DEU	Alemanha	1988	11.5	74.77895122	0	0	0	15.74910331	69.61394828	14.63694841	0.39067896	51.9312081	78144619	0	0	0	0	0	0	0	0	0	7.900000095	5.300000191	6.300000191	7.300000191	6.300000191	6.800000191
DEU	Alemanha	1989	11.5	74.98268293	0	0	0	15.84331691	69.39314873	14.76353436	0.773336991	51.82210256	78751283	0	0	0	0	0	0	0	0	0	7.5	4.5	5.699999809	5.900000095	5.199999809	5.5
DEU	Alemanha	1990	11.6	75.17736585	0	0	0	15.92663473	69.20064464	14.87272063	0.861969449	51.71484895	79433029	0	0	0	0	0	0	0	0	0	6.099999905	4	4.900000095	4.699999809	4.400000095	4.599999905
DEU	Alemanha	1991	11.4	75.3195122	31.5	27.5	35.79999924	16.01747371	68.96561572	15.01691057	0.728605547	51.61066467	80013896	0	0	0	0	0	0	0	0	0	6.5	4.400000095	5.300000191	5.800000191	5.199999809	5.5
DEU	Alemanha	1992	11	75.8195122	33.09999847	30.39999962	36.59999847	16.07175888	68.77035099	15.15789012	0.760346947	51.50986051	80624598	23.29999924	21.70000076	25.20000076	56	60.09999847	51.09999847	13.10000038	11.5	15.10000038	8.199999809	4.900000095	6.300000191	6.5	5.400000095	6
DEU	Alemanha	1993	11.1	75.87073171	40	43.20000076	36.5	16.09321875	68.62380099	15.28298026	0.657391218	51.41648138	81156363	24.5	23.89999962	25.10000038	55.20000076	58.79999924	51.29999924	12.19999981	10.80000019	13.69999981	9.300000191	6.5	7.699999809	7.699999809	7.599999905	7.699999809
DEU	Alemanha	1994	10.9	76.27073171	43.90000153	47	40.79999924	16.09812141	68.52869168	15.37318692	0.346856649	51.33469018	81438348	21.89999962	21	22.89999962	55.90000153	59.40000153	52.40000153	12.5	10.89999962	14.10000038	10.30000019	7.5	8.699999809	8.399999619	9.399999619	9
DEU	Alemanha	1995	10.8	76.42195122	48.29999924	50.90000153	45.59999847	16.08835858	68.48959417	15.42204725	0.293904444	51.26694064	81678051	25.10000038	24.79999924	25.39999962	55.90000153	58.70000076	53.09999847	13.60000038	11.60000038	15.69999981	9.600000381	7.099999905	8.199999809	8.199999809	8.699999809	8.5
DEU	Alemanha	1996	10.8	76.67317073	47.20000076	51	43.79999924	15.95125425	68.46305908	15.58568667	0.289474899	51.21468257	81914831	27.60000038	27.10000038	28.10000038	54.79999924	57.59999847	52.29999924	13.19999981	11.30000019	14.89999962	9.600000381	8.199999809	8.800000191	8.600000381	10.5	9.600000381
DEU	Alemanha	1997	10.5	77.07317073	49.20000076	52.79999924	46.09999847	15.85311827	68.46207735	15.68480438	0.146313282	51.17676719	82034771	26.5	26.70000076	26.20000076	56	57.29999924	54.79999924	13.30000019	12	14.5	10.60000038	9.300000191	9.899999619	9.199999809	12	10.69999981
DEU	Alemanha	1998	10.4	77.47560976	51.5	54.5	48.90000153	15.75197539	68.47355933	15.77446528	0.015143651	51.14963039	82047195	22.89999962	22.60000038	23	60.40000153	62.09999847	59	13.30000019	12.19999981	14.19999981	10.39999962	9.300000191	9.800000191	8.5	10.89999962	9.800000191
DEU	Alemanha	1999	10.3	77.72682927	50.79999924	53.09999847	49	15.59964195	68.46661957	15.93373849	0.064634578	51.1281689	82100243	28.70000076	28.5	29	53.59999847	55.59999847	51.90000153	13.10000038	11.80000019	14.10000038	9.199999809	8.600000381	8.899999619	7.699999809	9.899999619	8.899999619
DEU	Alemanha	2000	10.2	77.92682927	50.29999924	51.79999924	49	15.38172748	68.4143222	16.20395032	0.1354316	51.10858813	82211508	27.29999924	26	28.39999962	54.29999924	56.5	52.5	12.69999981	12.39999962	12.89999962	8.300000191	7.599999905	7.900000095	7.400000095	9.5	8.5
DEU	Alemanha	2001	10.1	78.32926829	49.59999847	52.20000076	47.5	15.26950839	68.10346381	16.6270278	0.168225361	51.08947943	82349925	24.89999962	24.20000076	25.5	58.29999924	59.5	57.29999924	12.39999962	12	12.60000038	7.800000191	7.800000191	7.800000191	6.400000095	9	7.800000191
DEU	Alemanha	2002	10.2	78.22926829	47	49.59999847	45.09999847	15.05386382	67.78765229	17.15848389	0.168128319	51.0714643	82488495	25.79999924	25.5	26.10000038	59.59999847	60.40000153	59	11.10000038	10.89999962	11.30000019	8.199999809	8.699999809	8.5	7.199999809	11.10000038	9.300000191
DEU	Alemanha	2003	10.3	78.3804878	49.29999924	51.59999847	47.70000076	14.78074502	67.467411	17.75184398	0.055363304	51.05516854	82534176	26	24.79999924	26.79999924	57.79999924	58.79999924	57	12	12.39999962	11.69999981	9.300000191	10.19999981	9.800000191	8.100000381	13.69999981	11
DEU	Alemanha	2004	9.9	78.6804878	51.09999847	52.90000153	49.79999924	14.52042957	67.15463946	18.32493097	-0.021709728	51.04192891	82516260	25.60000038	24.89999962	26	58.29999924	58.90000153	57.79999924	12.30000019	12.5	12.19999981	10.10000038	11.30000019	10.69999981	10.19999981	15.39999962	13
DEU	Alemanha	2005	10.1	78.93170732	52.5	52.5	52.5	14.30744947	66.8694365	18.82311403	-0.056778262	51.0324388	82469422	30.29999924	29.89999962	30.70000076	57.5	58.29999924	56.90000153	12.10000038	11.80000019	12.39999962	10.89999962	11.39999962	11.19999981	14	16.79999924	15.5
DEU	Alemanha	2006	10	79.13170732	55.70000076	55.90000153	55.59999847	14.08241033	66.61876845	19.29882122	-0.112797498	51.02704178	82376451	32.5	32.59999847	32.40000153	56.29999924	56.5	56.20000076	11.10000038	10.89999962	11.30000019	10.19999981	10.30000019	10.30000019	12.60000038	14.80000019	13.80000019
DEU	Alemanha	2007	10.1	79.53414634	56	55.79999924	56.09999847	13.9112318	66.37014396	19.71862425	-0.133718573	51.02440723	82266372	33.09999847	32.20000076	33.90000153	56.29999924	56.90000153	55.70000076	10.60000038	10.89999962	10.39999962	8.800000191	8.5	8.699999809	11.10000038	12.60000038	11.89999962
DEU	Alemanha	2008	10.3	79.73658537	51.79999924	51.09999847	52.5	13.78034358	66.14771301	20.07194341	-0.190142845	51.02160385	82110097	32.29999924	30.89999962	33.5	56.5	57.40000153	55.70000076	11	11.5	10.60000038	7.599999905	7.400000095	7.5	10	11	10.60000038
DEU	Alemanha	2009	10.4	79.83658537	44.90000153	46.29999924	43.90000153	13.65559987	65.98112871	20.36327142	-0.25338341	51.01473882	81902307	31.29999924	30.39999962	32	57	57.29999924	56.90000153	11.5	12.10000038	11	7.300000191	8.100000381	7.699999809	9.800000191	12.5	11.19999981
DEU	Alemanha	2010	10.5	79.98780488	46.90000153	46	47.59999847	13.52143282	65.87365422	20.60491296	-0.153198447	51.00115177	81776930	31.29999924	30.10000038	32.20000076	57	57.70000076	56.5	11.60000038	12.10000038	11.10000038	6.5	7.5	7.099999905	8.800000191	10.89999962	9.899999619
DEU	Alemanha	2011	10.4	80.74146341	47.59999847	45.79999924	49	13.37328294	65.86410649	20.76261057	0.025362128	50.97950859	81797673	30.70000076	29.89999962	31.29999924	57	56.70000076	57.29999924	11.19999981	12.30000019	10.39999962	5.599999905	6	5.800000191	7.800000191	9.199999809	8.5
DEU	Alemanha	2012	10.8	80.89268293	45.09999847	43.40000153	46.5	13.22940599	65.90566818	20.86492584	-1.691348956	50.95097226	80425823	30.70000076	29.39999962	31.70000076	56.20000076	56.29999924	56.20000076	12.10000038	13.39999962	11.10000038	5.199999809	5.599999905	5.400000095	7.300000191	8.699999809	8
DEU	Alemanha	2013	10.9	80.84390244	44.40000153	43.5	45	13.09390214	65.95433642	20.95176144	2.100157101	50.9184554	82132753	30.20000076	28.10000038	31.79999924	56.20000076	56.70000076	55.79999924	12.80000019	14.30000019	11.69999981	4.900000095	5.5	5.199999809	7.099999905	8.5	7.800000191
DEU	Alemanha	2014	10.8	80.84390244	44	41.59999847	45.79999924	12.97724004	65.95247899	21.07028098	-1.410379527	50.88615019	80982500	31	28.29999924	33.09999847	55.40000153	57.20000076	54.09999847	13.39999962	14.30000019	12.69999981	4.599999905	5.300000191	5	7.099999905	8.300000191	7.699999809
DEU	Alemanha	2015	0	0	0	0	0	12.88582413	65.87352393	21.24065194	0.530366451	50.85705908	81413145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1967	9.9	72.92219512	0	0	0	23.53496265	64.68970091	11.77533645	0.788419835	50.37065003	4835354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1968	9.7	73.12146341	0	0	0	23.444678	64.60812732	11.94719468	0.608832366	50.34907097	4864883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1969	9.8	73.22097561	0	0	0	23.36562312	64.51421397	12.12016291	0.552993325	50.33370421	4891860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1970	9.8	73.34341463	0	0	0	23.28414857	64.41793077	12.29792066	0.751422718	50.3297487	4928757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1971	9.8	73.41463415	0	0	0	23.16906684	64.29449513	12.53643804	0.694895771	50.33877797	4963126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1972	10.1	73.43902439	0	0	0	23.07056158	64.16346605	12.76597237	0.571991415	50.35875879	4991596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1973	10.1	73.68219512	0	0	0	22.96107913	64.0507751	12.98814578	0.604488383	50.38680034	5021861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1974	10.2	73.80829268	0	0	0	22.80335799	63.9919086	13.20473341	0.46559401	50.41847886	5045297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNK	Dinamarca	1975	10.1	74.07512195	0	0	0	22.57887269	64.00466363	13.41646367	0.288268796	50.45048801	5059862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
